0.0,-6.0,-6.0,-2.0,0,0.5894284939585372
0.0,-6.0,-6.0,-2.0,1,0.6063262779885211
0.0,-6.0,-6.0,-2.0,2,0.23788505691718553
0.0,-6.0,-6.0,-2.0,3,0.8367678436609104
0.0,-6.0,-6.0,-2.0,4,1.8293014501614497
0.10000000000000001,-6.0,-6.0,-2.0,0,0.7896404287723996
0.10000000000000001,-6.0,-6.0,-2.0,1,1.5496892169897252
0.10000000000000001,-6.0,-6.0,-2.0,2,1.2227783532420324
0.10000000000000001,-6.0,-6.0,-2.0,3,0.16677345373950533
0.10000000000000001,-6.0,-6.0,-2.0,4,1.3108956385752841
0.20000000000000001,-6.0,-6.0,-2.0,0,1.077266703817496
0.20000000000000001,-6.0,-6.0,-2.0,1,0.16610998466962001
0.20000000000000001,-6.0,-6.0,-2.0,2,0.37202231801253866
0.20000000000000001,-6.0,-6.0,-2.0,3,1.1981879298919782
0.20000000000000001,-6.0,-6.0,-2.0,4,0.08064885977263511
0.30000000000000004,-6.0,-6.0,-2.0,0,1.9345178324032184
0.30000000000000004,-6.0,-6.0,-2.0,1,1.7332906599300293
0.30000000000000004,-6.0,-6.0,-2.0,2,1.8325997052376977
0.30000000000000004,-6.0,-6.0,-2.0,3,1.3475563692194796
0.30000000000000004,-6.0,-6.0,-2.0,4,0.8357937968206746
0.40000000000000002,-6.0,-6.0,-2.0,0,0.7275876084620722
0.40000000000000002,-6.0,-6.0,-2.0,1,1.1743640126523578
0.40000000000000002,-6.0,-6.0,-2.0,2,0.9109125090369417
0.40000000000000002,-6.0,-6.0,-2.0,3,0.5683753206498385
0.40000000000000002,-6.0,-6.0,-2.0,4,0.043647527989283424
0.5,-6.0,-6.0,-2.0,0,1.293167009450603
0.5,-6.0,-6.0,-2.0,1,1.4952922004924818
0.5,-6.0,-6.0,-2.0,2,0.369364494908725
0.5,-6.0,-6.0,-2.0,3,0.11611541735298554
0.5,-6.0,-6.0,-2.0,4,1.3899903463386796
0.60000000000000009,-6.0,-6.0,-2.0,0,1.8003122174936488
0.60000000000000009,-6.0,-6.0,-2.0,1,0.8055059446669703
0.60000000000000009,-6.0,-6.0,-2.0,2,1.5543284824940566
0.60000000000000009,-6.0,-6.0,-2.0,3,1.06369251251766
0.60000000000000009,-6.0,-6.0,-2.0,4,1.0407376055049364
0.70000000000000007,-6.0,-6.0,-2.0,0,1.6793391967109428
0.70000000000000007,-6.0,-6.0,-2.0,1,0.3983315588292279
0.70000000000000007,-6.0,-6.0,-2.0,2,1.9938540500357753
0.70000000000000007,-6.0,-6.0,-2.0,3,0.455752978202647
0.70000000000000007,-6.0,-6.0,-2.0,4,1.3401854466885812
0.80000000000000004,-6.0,-6.0,-2.0,0,0.6821509271398695
0.80000000000000004,-6.0,-6.0,-2.0,1,0.10123725113781293
0.80000000000000004,-6.0,-6.0,-2.0,2,0.8953061074699123
0.80000000000000004,-6.0,-6.0,-2.0,3,0.3516093994848214
0.80000000000000004,-6.0,-6.0,-2.0,4,1.3791617808082588
0.90000000000000002,-6.0,-6.0,-2.0,0,1.188707033464494
0.90000000000000002,-6.0,-6.0,-2.0,1,1.0116236765895086
0.90000000000000002,-6.0,-6.0,-2.0,2,0.12786265849332532
0.90000000000000002,-6.0,-6.0,-2.0,3,1.6818389612187958
0.90000000000000002,-6.0,-6.0,-2.0,4,1.8815187208643658
0.0,-6.0,-6.0,-1.5555555555555556,0,0.5964602778817333
0.0,-6.0,-6.0,-1.5555555555555556,1,0.09884921300465399
0.0,-6.0,-6.0,-1.5555555555555556,2,0.8858220480441749
0.0,-6.0,-6.0,-1.5555555555555556,3,0.7877560497433987
0.0,-6.0,-6.0,-1.5555555555555556,4,0.01471630330820269
0.10000000000000001,-6.0,-6.0,-1.5555555555555556,0,1.3158466371956925
0.10000000000000001,-6.0,-6.0,-1.5555555555555556,1,1.4545905006222555
0.10000000000000001,-6.0,-6.0,-1.5555555555555556,2,1.2839653467195071
0.10000000000000001,-6.0,-6.0,-1.5555555555555556,3,0.9829803719718341
0.10000000000000001,-6.0,-6.0,-1.5555555555555556,4,1.048322172389222
0.20000000000000001,-6.0,-6.0,-1.5555555555555556,0,1.4917445814262154
0.20000000000000001,-6.0,-6.0,-1.5555555555555556,1,0.09989053832596678
0.20000000000000001,-6.0,-6.0,-1.5555555555555556,2,1.853446993463707
